FormationYear,Method,Portfolio,Exchange,n_firms,share_of_quantile
2014,Method1_ObservedQuality,Q2,Helsinki,19,0.2602739726027397
2014,Method1_ObservedQuality,Q2,Oslo,15,0.2054794520547945
2014,Method1_ObservedQuality,Q2,Stockholm,22,0.3013698630136986
2014,Method1_ObservedQuality,Q2,Iceland,2,0.0273972602739726
2014,Method1_ObservedQuality,Q3,Copenhagen,14,0.19444444444444445
2014,Method1_ObservedQuality,Q3,Helsinki,17,0.2361111111111111
2014,Method1_ObservedQuality,Q3,Oslo,14,0.19444444444444445
2014,Method1_ObservedQuality,Q3,Stockholm,24,0.3333333333333333
2014,Method1_ObservedQuality,Q3,Iceland,3,0.041666666666666664
2014,Method1_ObservedQuality,Q4,Copenhagen,11,0.1506849315068493
2014,Method1_ObservedQuality,Q4,Helsinki,15,0.2054794520547945
2014,Method1_ObservedQuality,Q4,Oslo,10,0.136986301369863
2014,Method1_ObservedQuality,Q4,Stockholm,35,0.4794520547945205
2014,Method1_ObservedQuality,Q4,Iceland,2,0.0273972602739726
2014,Method1_ObservedQuality,Q5,Copenhagen,15,0.2054794520547945
2014,Method1_ObservedQuality,Q5,Helsinki,14,0.1917808219178082
2014,Method1_ObservedQuality,Q5,Oslo,15,0.2054794520547945
2014,Method1_ObservedQuality,Q5,Stockholm,27,0.3698630136986301
2014,Method1_ObservedQuality,Q5,Iceland,2,0.0273972602739726
2014,Method2_LatentQuality,Q1,Copenhagen,14,0.1917808219178082
2014,Method2_LatentQuality,Q1,Helsinki,17,0.2328767123287671
2014,Method2_LatentQuality,Q1,Oslo,23,0.3150684931506849
2014,Method2_LatentQuality,Q1,Stockholm,19,0.2602739726027397
2014,Method2_LatentQuality,Q1,Iceland,0,0.0
2014,Method2_LatentQuality,Q2,Copenhagen,15,0.2054794520547945
2014,Method2_LatentQuality,Q2,Helsinki,18,0.2465753424657534
2014,Method2_LatentQuality,Q2,Oslo,16,0.2191780821917808
2014,Method2_LatentQuality,Q2,Stockholm,22,0.3013698630136986
2014,Method2_LatentQuality,Q2,Iceland,2,0.0273972602739726
2014,Method2_LatentQuality,Q3,Copenhagen,11,0.1527777777777778
2014,Method2_LatentQuality,Q3,Helsinki,17,0.2361111111111111
2014,Method2_LatentQuality,Q3,Oslo,13,0.18055555555555555
2014,Method2_LatentQuality,Q3,Stockholm,28,0.3888888888888889
2014,Method2_LatentQuality,Q3,Iceland,3,0.041666666666666664
2014,Method2_LatentQuality,Q4,Copenhagen,13,0.1780821917808219
2014,Method2_LatentQuality,Q4,Helsinki,17,0.2328767123287671
2014,Method2_LatentQuality,Q4,Oslo,10,0.136986301369863
2014,Method2_LatentQuality,Q4,Stockholm,31,0.4246575342465753
2014,Method2_LatentQuality,Q4,Iceland,2,0.0273972602739726
2014,Method2_LatentQuality,Q5,Copenhagen,15,0.2054794520547945
2014,Method2_LatentQuality,Q5,Helsinki,13,0.1780821917808219
2014,Method2_LatentQuality,Q5,Oslo,15,0.2054794520547945
2014,Method2_LatentQuality,Q5,Stockholm,28,0.3835616438356164
2014,Method2_LatentQuality,Q5,Iceland,2,0.0273972602739726
2014,Method3_ConservativeQuality,Q1,Copenhagen,12,0.1643835616438356
2014,Method3_ConservativeQuality,Q1,Helsinki,17,0.2328767123287671
2014,Method3_ConservativeQuality,Q1,Oslo,24,0.3287671232876712
2014,Method3_ConservativeQuality,Q1,Stockholm,20,0.273972602739726
2014,Method3_ConservativeQuality,Q1,Iceland,0,0.0
2014,Method3_ConservativeQuality,Q2,Copenhagen,15,0.2054794520547945
2014,Method3_ConservativeQuality,Q2,Helsinki,18,0.2465753424657534
2014,Method3_ConservativeQuality,Q2,Oslo,17,0.2328767123287671
2014,Method3_ConservativeQuality,Q2,Stockholm,21,0.2876712328767123
2014,Method3_ConservativeQuality,Q2,Iceland,2,0.0273972602739726
2014,Method3_ConservativeQuality,Q3,Copenhagen,15,0.20833333333333334
2014,Method3_ConservativeQuality,Q3,Helsinki,18,0.25
2014,Method3_ConservativeQuality,Q3,Oslo,10,0.1388888888888889
2014,Method3_ConservativeQuality,Q3,Stockholm,26,0.3611111111111111
2014,Method3_ConservativeQuality,Q3,Iceland,3,0.041666666666666664
2014,Method3_ConservativeQuality,Q4,Copenhagen,11,0.1506849315068493
2014,Method3_ConservativeQuality,Q4,Helsinki,15,0.2054794520547945
2014,Method3_ConservativeQuality,Q4,Oslo,10,0.136986301369863
2014,Method3_ConservativeQuality,Q4,Stockholm,35,0.4794520547945205
2014,Method3_ConservativeQuality,Q4,Iceland,2,0.0273972602739726
2014,Method3_ConservativeQuality,Q5,Copenhagen,15,0.2054794520547945
2014,Method3_ConservativeQuality,Q5,Helsinki,14,0.1917808219178082
2014,Method3_ConservativeQuality,Q5,Oslo,16,0.2191780821917808
2014,Method3_ConservativeQuality,Q5,Stockholm,26,0.3561643835616438
2014,Method3_ConservativeQuality,Q5,Iceland,2,0.0273972602739726
2014,Method4_ProbabilisticQuality,Q1,Copenhagen,12,0.16666666666666666
2014,Method4_ProbabilisticQuality,Q1,Helsinki,17,0.2361111111111111
2014,Method4_ProbabilisticQuality,Q1,Oslo,23,0.3194444444444444
2014,Method4_ProbabilisticQuality,Q1,Stockholm,20,0.2777777777777778
2014,Method4_ProbabilisticQuality,Q1,Iceland,0,0.0
2014,Method4_ProbabilisticQuality,Q2,Copenhagen,0,
2014,Method4_ProbabilisticQuality,Q2,Helsinki,0,
2014,Method4_ProbabilisticQuality,Q2,Oslo,0,
2014,Method4_ProbabilisticQuality,Q2,Stockholm,0,
2014,Method4_ProbabilisticQuality,Q2,Iceland,0,
2014,Method4_ProbabilisticQuality,Q3,Copenhagen,0,
2014,Method4_ProbabilisticQuality,Q3,Helsinki,0,
2014,Method4_ProbabilisticQuality,Q3,Oslo,0,
2014,Method4_ProbabilisticQuality,Q3,Stockholm,0,
2014,Method4_ProbabilisticQuality,Q3,Iceland,0,
2014,Method4_ProbabilisticQuality,Q4,Copenhagen,0,
2014,Method4_ProbabilisticQuality,Q4,Helsinki,0,
2014,Method4_ProbabilisticQuality,Q4,Oslo,0,
2014,Method4_ProbabilisticQuality,Q4,Stockholm,0,
2014,Method4_ProbabilisticQuality,Q4,Iceland,0,
2014,Method4_ProbabilisticQuality,Q5,Copenhagen,15,0.20833333333333334
2014,Method4_ProbabilisticQuality,Q5,Helsinki,14,0.19444444444444445
2014,Method4_ProbabilisticQuality,Q5,Oslo,15,0.20833333333333334
2014,Method4_ProbabilisticQuality,Q5,Stockholm,26,0.3611111111111111
2014,Method4_ProbabilisticQuality,Q5,Iceland,2,0.027777777777777776
2015,Method1_ObservedQuality,Q1,Copenhagen,16,0.21052631578947367
2015,Method1_ObservedQuality,Q1,Helsinki,18,0.23684210526315788
2015,Method1_ObservedQuality,Q1,Oslo,23,0.3026315789473684
2015,Method1_ObservedQuality,Q1,Stockholm,19,0.25
2015,Method1_ObservedQuality,Q1,Iceland,0,0.0
2015,Method1_ObservedQuality,Q2,Copenhagen,14,0.18666666666666668
2015,Method1_ObservedQuality,Q2,Helsinki,22,0.29333333333333333
2015,Method1_ObservedQuality,Q2,Oslo,16,0.21333333333333335
2015,Method1_ObservedQuality,Q2,Stockholm,19,0.25333333333333335
2015,Method1_ObservedQuality,Q2,Iceland,4,0.05333333333333334
2015,Method1_ObservedQuality,Q3,Copenhagen,12,0.16
2015,Method1_ObservedQuality,Q3,Helsinki,13,0.17333333333333334
2015,Method1_ObservedQuality,Q3,Oslo,13,0.17333333333333334
2015,Method1_ObservedQuality,Q3,Stockholm,35,0.4666666666666667
2015,Method1_ObservedQuality,Q3,Iceland,2,0.02666666666666667
2015,Method1_ObservedQuality,Q4,Copenhagen,14,0.18666666666666668
2015,Method1_ObservedQuality,Q4,Helsinki,11,0.14666666666666667
2015,Method1_ObservedQuality,Q4,Oslo,12,0.16
2015,Method1_ObservedQuality,Q4,Stockholm,37,0.49333333333333335
2015,Method1_ObservedQuality,Q4,Iceland,1,0.013333333333333334
2015,Method1_ObservedQuality,Q5,Copenhagen,14,0.18666666666666668
2015,Method1_ObservedQuality,Q5,Helsinki,20,0.26666666666666666
2015,Method1_ObservedQuality,Q5,Oslo,16,0.21333333333333335
2015,Method1_ObservedQuality,Q5,Stockholm,23,0.30666666666666664
2015,Method1_ObservedQuality,Q5,Iceland,2,0.02666666666666667
2015,Method2_LatentQuality,Q1,Copenhagen,14,0.18421052631578946
2015,Method2_LatentQuality,Q1,Helsinki,19,0.25
2015,Method2_LatentQuality,Q1,Oslo,23,0.3026315789473684
2015,Method2_LatentQuality,Q1,Stockholm,20,0.2631578947368421
2015,Method2_LatentQuality,Q1,Iceland,0,0.0
2015,Method2_LatentQuality,Q2,Copenhagen,17,0.22666666666666666
2015,Method2_LatentQuality,Q2,Helsinki,21,0.28
2015,Method2_LatentQuality,Q2,Oslo,15,0.2
2015,Method2_LatentQuality,Q2,Stockholm,20,0.26666666666666666
2015,Method2_LatentQuality,Q2,Iceland,2,0.02666666666666667
2015,Method2_LatentQuality,Q3,Copenhagen,11,0.14666666666666667
2015,Method2_LatentQuality,Q3,Helsinki,14,0.18666666666666668
2015,Method2_LatentQuality,Q3,Oslo,14,0.18666666666666668
2015,Method2_LatentQuality,Q3,Stockholm,32,0.4266666666666667
2015,Method2_LatentQuality,Q3,Iceland,4,0.05333333333333334
2015,Method2_LatentQuality,Q4,Copenhagen,18,0.24
2015,Method2_LatentQuality,Q4,Helsinki,9,0.12
2015,Method2_LatentQuality,Q4,Oslo,11,0.14666666666666667
2015,Method2_LatentQuality,Q4,Stockholm,36,0.48
2015,Method2_LatentQuality,Q4,Iceland,1,0.013333333333333334
2015,Method2_LatentQuality,Q5,Copenhagen,10,0.13333333333333333
2015,Method2_LatentQuality,Q5,Helsinki,21,0.28
2015,Method2_LatentQuality,Q5,Oslo,17,0.22666666666666666
2015,Method2_LatentQuality,Q5,Stockholm,25,0.3333333333333333
2015,Method2_LatentQuality,Q5,Iceland,2,0.02666666666666667
2015,Method3_ConservativeQuality,Q1,Copenhagen,15,0.19736842105263158
2015,Method3_ConservativeQuality,Q1,Helsinki,19,0.25
2015,Method3_ConservativeQuality,Q1,Oslo,21,0.27631578947368424
2015,Method3_ConservativeQuality,Q1,Stockholm,21,0.27631578947368424
2015,Method3_ConservativeQuality,Q1,Iceland,0,0.0
2015,Method3_ConservativeQuality,Q2,Copenhagen,17,0.22666666666666666
2015,Method3_ConservativeQuality,Q2,Helsinki,21,0.28
2015,Method3_ConservativeQuality,Q2,Oslo,17,0.22666666666666666
2015,Method3_ConservativeQuality,Q2,Stockholm,18,0.24
2015,Method3_ConservativeQuality,Q2,Iceland,2,0.02666666666666667
2015,Method3_ConservativeQuality,Q3,Copenhagen,9,0.12
2015,Method3_ConservativeQuality,Q3,Helsinki,13,0.17333333333333334
2015,Method3_ConservativeQuality,Q3,Oslo,16,0.21333333333333335
2015,Method3_ConservativeQuality,Q3,Stockholm,33,0.44
2015,Method3_ConservativeQuality,Q3,Iceland,4,0.05333333333333334
2015,Method3_ConservativeQuality,Q4,Copenhagen,16,0.21333333333333335
2015,Method3_ConservativeQuality,Q4,Helsinki,11,0.14666666666666667
2015,Method3_ConservativeQuality,Q4,Oslo,9,0.12
2015,Method3_ConservativeQuality,Q4,Stockholm,38,0.5066666666666667
2015,Method3_ConservativeQuality,Q4,Iceland,1,0.013333333333333334
2015,Method3_ConservativeQuality,Q5,Copenhagen,13,0.17333333333333334
2015,Method3_ConservativeQuality,Q5,Helsinki,20,0.26666666666666666
2015,Method3_ConservativeQuality,Q5,Oslo,17,0.22666666666666666
2015,Method3_ConservativeQuality,Q5,Stockholm,23,0.30666666666666664
2015,Method3_ConservativeQuality,Q5,Iceland,2,0.02666666666666667
2015,Method4_ProbabilisticQuality,Q1,Copenhagen,16,0.21333333333333335
2015,Method4_ProbabilisticQuality,Q1,Helsinki,18,0.24
2015,Method4_ProbabilisticQuality,Q1,Oslo,22,0.29333333333333333
2015,Method4_ProbabilisticQuality,Q1,Stockholm,19,0.25333333333333335
2015,Method4_ProbabilisticQuality,Q1,Iceland,0,0.0
2015,Method4_ProbabilisticQuality,Q2,Copenhagen,0,
2015,Method4_ProbabilisticQuality,Q2,Helsinki,0,
2015,Method4_ProbabilisticQuality,Q2,Oslo,0,
2015,Method4_ProbabilisticQuality,Q2,Stockholm,0,
2015,Method4_ProbabilisticQuality,Q2,Iceland,0,
2015,Method4_ProbabilisticQuality,Q3,Copenhagen,0,
2015,Method4_ProbabilisticQuality,Q3,Helsinki,0,
2015,Method4_ProbabilisticQuality,Q3,Oslo,0,
2015,Method4_ProbabilisticQuality,Q3,Stockholm,0,
2015,Method4_ProbabilisticQuality,Q3,Iceland,0,
2015,Method4_ProbabilisticQuality,Q4,Copenhagen,0,
2015,Method4_ProbabilisticQuality,Q4,Helsinki,0,
2015,Method4_ProbabilisticQuality,Q4,Oslo,0,
2015,Method4_ProbabilisticQuality,Q4,Stockholm,0,
2015,Method4_ProbabilisticQuality,Q4,Iceland,0,
2015,Method4_ProbabilisticQuality,Q5,Copenhagen,14,0.18666666666666668
2015,Method4_ProbabilisticQuality,Q5,Helsinki,20,0.26666666666666666
2015,Method4_ProbabilisticQuality,Q5,Oslo,16,0.21333333333333335
2015,Method4_ProbabilisticQuality,Q5,Stockholm,23,0.30666666666666664
2015,Method4_ProbabilisticQuality,Q5,Iceland,2,0.02666666666666667
2016,Method1_ObservedQuality,Q1,Copenhagen,15,0.1875
2016,Method1_ObservedQuality,Q1,Helsinki,18,0.225
2016,Method1_ObservedQuality,Q1,Oslo,26,0.325
2016,Method1_ObservedQuality,Q1,Stockholm,21,0.2625
2016,Method1_ObservedQuality,Q1,Iceland,0,0.0
2016,Method1_ObservedQuality,Q2,Copenhagen,14,0.175
2016,Method1_ObservedQuality,Q2,Helsinki,23,0.2875
2016,Method1_ObservedQuality,Q2,Oslo,17,0.2125
2016,Method1_ObservedQuality,Q2,Stockholm,21,0.2625
2016,Method1_ObservedQuality,Q2,Iceland,5,0.0625
2016,Method1_ObservedQuality,Q3,Copenhagen,13,0.16455696202531644
2016,Method1_ObservedQuality,Q3,Helsinki,13,0.16455696202531644
2016,Method1_ObservedQuality,Q3,Oslo,20,0.25316455696202533
2016,Method1_ObservedQuality,Q3,Stockholm,32,0.4050632911392405
2016,Method1_ObservedQuality,Q3,Iceland,1,0.012658227848101266
2016,Method1_ObservedQuality,Q4,Copenhagen,13,0.1625
2016,Method1_ObservedQuality,Q4,Helsinki,14,0.175
2016,Method1_ObservedQuality,Q4,Oslo,8,0.1
2016,Method1_ObservedQuality,Q4,Stockholm,41,0.5125
2016,Method1_ObservedQuality,Q4,Iceland,4,0.05
2016,Method1_ObservedQuality,Q5,Copenhagen,15,0.1875
2016,Method1_ObservedQuality,Q5,Helsinki,17,0.2125
2016,Method1_ObservedQuality,Q5,Oslo,14,0.175
2016,Method1_ObservedQuality,Q5,Stockholm,32,0.4
2016,Method1_ObservedQuality,Q5,Iceland,2,0.025
2016,Method2_LatentQuality,Q1,Copenhagen,11,0.1375
2016,Method2_LatentQuality,Q1,Helsinki,20,0.25
2016,Method2_LatentQuality,Q1,Oslo,26,0.325
2016,Method2_LatentQuality,Q1,Stockholm,23,0.2875
2016,Method2_LatentQuality,Q1,Iceland,0,0.0
2016,Method2_LatentQuality,Q2,Copenhagen,18,0.225
2016,Method2_LatentQuality,Q2,Helsinki,21,0.2625
2016,Method2_LatentQuality,Q2,Oslo,18,0.225
2016,Method2_LatentQuality,Q2,Stockholm,19,0.2375
2016,Method2_LatentQuality,Q2,Iceland,4,0.05
2016,Method2_LatentQuality,Q3,Copenhagen,15,0.189873417721519
2016,Method2_LatentQuality,Q3,Helsinki,11,0.13924050632911392
2016,Method2_LatentQuality,Q3,Oslo,17,0.21518987341772153
2016,Method2_LatentQuality,Q3,Stockholm,33,0.4177215189873418
2016,Method2_LatentQuality,Q3,Iceland,3,0.0379746835443038
2016,Method2_LatentQuality,Q4,Copenhagen,12,0.15
2016,Method2_LatentQuality,Q4,Helsinki,16,0.2
2016,Method2_LatentQuality,Q4,Oslo,12,0.15
2016,Method2_LatentQuality,Q4,Stockholm,37,0.4625
2016,Method2_LatentQuality,Q4,Iceland,3,0.0375
2016,Method2_LatentQuality,Q5,Copenhagen,14,0.175
2016,Method2_LatentQuality,Q5,Helsinki,17,0.2125
2016,Method2_LatentQuality,Q5,Oslo,12,0.15
2016,Method2_LatentQuality,Q5,Stockholm,35,0.4375
2016,Method2_LatentQuality,Q5,Iceland,2,0.025
2016,Method3_ConservativeQuality,Q1,Copenhagen,16,0.2
2016,Method3_ConservativeQuality,Q1,Helsinki,18,0.225
2016,Method3_ConservativeQuality,Q1,Oslo,26,0.325
2016,Method3_ConservativeQuality,Q1,Stockholm,20,0.25
2016,Method3_ConservativeQuality,Q1,Iceland,0,0.0
2016,Method3_ConservativeQuality,Q2,Copenhagen,13,0.1625
2016,Method3_ConservativeQuality,Q2,Helsinki,25,0.3125
2016,Method3_ConservativeQuality,Q2,Oslo,18,0.225
2016,Method3_ConservativeQuality,Q2,Stockholm,22,0.275
2016,Method3_ConservativeQuality,Q2,Iceland,2,0.025
2016,Method3_ConservativeQuality,Q3,Copenhagen,13,0.16455696202531644
2016,Method3_ConservativeQuality,Q3,Helsinki,10,0.12658227848101267
2016,Method3_ConservativeQuality,Q3,Oslo,17,0.21518987341772153
2016,Method3_ConservativeQuality,Q3,Stockholm,34,0.43037974683544306
2016,Method3_ConservativeQuality,Q3,Iceland,5,0.06329113924050633
2016,Method3_ConservativeQuality,Q4,Copenhagen,14,0.175
2016,Method3_ConservativeQuality,Q4,Helsinki,15,0.1875
2016,Method3_ConservativeQuality,Q4,Oslo,11,0.1375
2016,Method3_ConservativeQuality,Q4,Stockholm,37,0.4625
2016,Method3_ConservativeQuality,Q4,Iceland,3,0.0375
2016,Method3_ConservativeQuality,Q5,Copenhagen,14,0.175
2016,Method3_ConservativeQuality,Q5,Helsinki,17,0.2125
2016,Method3_ConservativeQuality,Q5,Oslo,13,0.1625
2016,Method3_ConservativeQuality,Q5,Stockholm,34,0.425
2016,Method3_ConservativeQuality,Q5,Iceland,2,0.025
2016,Method4_ProbabilisticQuality,Q1,Copenhagen,15,0.189873417721519
2016,Method4_ProbabilisticQuality,Q1,Helsinki,18,0.22784810126582278
2016,Method4_ProbabilisticQuality,Q1,Oslo,25,0.31645569620253167
2016,Method4_ProbabilisticQuality,Q1,Stockholm,21,0.26582278481012656
2016,Method4_ProbabilisticQuality,Q1,Iceland,0,0.0
2016,Method4_ProbabilisticQuality,Q2,Copenhagen,0,
2016,Method4_ProbabilisticQuality,Q2,Helsinki,0,
2016,Method4_ProbabilisticQuality,Q2,Oslo,0,
2016,Method4_ProbabilisticQuality,Q2,Stockholm,0,
2016,Method4_ProbabilisticQuality,Q2,Iceland,0,
2016,Method4_ProbabilisticQuality,Q3,Copenhagen,0,
2016,Method4_ProbabilisticQuality,Q3,Helsinki,0,
2016,Method4_ProbabilisticQuality,Q3,Oslo,0,
2016,Method4_ProbabilisticQuality,Q3,Stockholm,0,
2016,Method4_ProbabilisticQuality,Q3,Iceland,0,
2016,Method4_ProbabilisticQuality,Q4,Copenhagen,0,
2016,Method4_ProbabilisticQuality,Q4,Helsinki,0,
2016,Method4_ProbabilisticQuality,Q4,Oslo,0,
2016,Method4_ProbabilisticQuality,Q4,Stockholm,0,
2016,Method4_ProbabilisticQuality,Q4,Iceland,0,
2016,Method4_ProbabilisticQuality,Q5,Copenhagen,14,0.17721518987341772
2016,Method4_ProbabilisticQuality,Q5,Helsinki,17,0.21518987341772153
2016,Method4_ProbabilisticQuality,Q5,Oslo,14,0.17721518987341772
2016,Method4_ProbabilisticQuality,Q5,Stockholm,32,0.4050632911392405
2016,Method4_ProbabilisticQuality,Q5,Iceland,2,0.02531645569620253
2017,Method1_ObservedQuality,Q1,Copenhagen,14,0.16279069767441862
2017,Method1_ObservedQuality,Q1,Helsinki,16,0.18604651162790697
2017,Method1_ObservedQuality,Q1,Oslo,32,0.37209302325581395
2017,Method1_ObservedQuality,Q1,Stockholm,24,0.27906976744186046
2017,Method1_ObservedQuality,Q1,Iceland,0,0.0
2017,Method1_ObservedQuality,Q2,Copenhagen,15,0.1744186046511628
2017,Method1_ObservedQuality,Q2,Helsinki,25,0.29069767441860467
2017,Method1_ObservedQuality,Q2,Oslo,20,0.23255813953488372
2017,Method1_ObservedQuality,Q2,Stockholm,23,0.26744186046511625
2017,Method1_ObservedQuality,Q2,Iceland,3,0.03488372093023256
2017,Method1_ObservedQuality,Q3,Copenhagen,15,0.17647058823529413
2017,Method1_ObservedQuality,Q3,Helsinki,13,0.15294117647058825
2017,Method1_ObservedQuality,Q3,Oslo,18,0.21176470588235294
2017,Method1_ObservedQuality,Q3,Stockholm,33,0.38823529411764707
2017,Method1_ObservedQuality,Q3,Iceland,6,0.07058823529411765
2017,Method1_ObservedQuality,Q4,Copenhagen,11,0.12790697674418605
2017,Method1_ObservedQuality,Q4,Helsinki,17,0.19767441860465115
2017,Method1_ObservedQuality,Q4,Oslo,7,0.08139534883720931
2017,Method1_ObservedQuality,Q4,Stockholm,49,0.5697674418604651
2017,Method1_ObservedQuality,Q4,Iceland,2,0.023255813953488372
2017,Method1_ObservedQuality,Q5,Copenhagen,20,0.23255813953488372
2017,Method1_ObservedQuality,Q5,Helsinki,16,0.18604651162790697
2017,Method1_ObservedQuality,Q5,Oslo,15,0.1744186046511628
2017,Method1_ObservedQuality,Q5,Stockholm,34,0.3953488372093023
2017,Method1_ObservedQuality,Q5,Iceland,1,0.011627906976744186
2017,Method2_LatentQuality,Q1,Copenhagen,12,0.13953488372093023
2017,Method2_LatentQuality,Q1,Helsinki,16,0.18604651162790697
2017,Method2_LatentQuality,Q1,Oslo,34,0.3953488372093023
2017,Method2_LatentQuality,Q1,Stockholm,24,0.27906976744186046
2017,Method2_LatentQuality,Q1,Iceland,0,0.0
2017,Method2_LatentQuality,Q2,Copenhagen,17,0.19767441860465115
2017,Method2_LatentQuality,Q2,Helsinki,24,0.27906976744186046
2017,Method2_LatentQuality,Q2,Oslo,17,0.19767441860465115
2017,Method2_LatentQuality,Q2,Stockholm,24,0.27906976744186046
2017,Method2_LatentQuality,Q2,Iceland,4,0.046511627906976744
2017,Method2_LatentQuality,Q3,Copenhagen,12,0.1411764705882353
2017,Method2_LatentQuality,Q3,Helsinki,16,0.18823529411764706
2017,Method2_LatentQuality,Q3,Oslo,19,0.2235294117647059
2017,Method2_LatentQuality,Q3,Stockholm,34,0.4
2017,Method2_LatentQuality,Q3,Iceland,4,0.047058823529411764
2017,Method2_LatentQuality,Q4,Copenhagen,16,0.18604651162790697
2017,Method2_LatentQuality,Q4,Helsinki,14,0.16279069767441862
2017,Method2_LatentQuality,Q4,Oslo,9,0.10465116279069768
2017,Method2_LatentQuality,Q4,Stockholm,44,0.5116279069767442
2017,Method2_LatentQuality,Q4,Iceland,3,0.03488372093023256
2017,Method2_LatentQuality,Q5,Copenhagen,18,0.20930232558139536
2017,Method2_LatentQuality,Q5,Helsinki,17,0.19767441860465115
2017,Method2_LatentQuality,Q5,Oslo,13,0.1511627906976744
2017,Method2_LatentQuality,Q5,Stockholm,37,0.43023255813953487
2017,Method2_LatentQuality,Q5,Iceland,1,0.011627906976744186
2017,Method3_ConservativeQuality,Q1,Copenhagen,15,0.1744186046511628
2017,Method3_ConservativeQuality,Q1,Helsinki,16,0.18604651162790697
2017,Method3_ConservativeQuality,Q1,Oslo,31,0.36046511627906974
2017,Method3_ConservativeQuality,Q1,Stockholm,24,0.27906976744186046
2017,Method3_ConservativeQuality,Q1,Iceland,0,0.0
2017,Method3_ConservativeQuality,Q2,Copenhagen,14,0.16279069767441862
2017,Method3_ConservativeQuality,Q2,Helsinki,24,0.27906976744186046
2017,Method3_ConservativeQuality,Q2,Oslo,22,0.2558139534883721
2017,Method3_ConservativeQuality,Q2,Stockholm,23,0.26744186046511625
2017,Method3_ConservativeQuality,Q2,Iceland,3,0.03488372093023256
2017,Method3_ConservativeQuality,Q3,Copenhagen,12,0.1411764705882353
2017,Method3_ConservativeQuality,Q3,Helsinki,16,0.18823529411764706
2017,Method3_ConservativeQuality,Q3,Oslo,17,0.2
2017,Method3_ConservativeQuality,Q3,Stockholm,35,0.4117647058823529
2017,Method3_ConservativeQuality,Q3,Iceland,5,0.058823529411764705
2017,Method3_ConservativeQuality,Q4,Copenhagen,14,0.16279069767441862
2017,Method3_ConservativeQuality,Q4,Helsinki,15,0.1744186046511628
2017,Method3_ConservativeQuality,Q4,Oslo,10,0.11627906976744186
2017,Method3_ConservativeQuality,Q4,Stockholm,44,0.5116279069767442
2017,Method3_ConservativeQuality,Q4,Iceland,3,0.03488372093023256
2017,Method3_ConservativeQuality,Q5,Copenhagen,20,0.23255813953488372
2017,Method3_ConservativeQuality,Q5,Helsinki,16,0.18604651162790697
2017,Method3_ConservativeQuality,Q5,Oslo,12,0.13953488372093023
2017,Method3_ConservativeQuality,Q5,Stockholm,37,0.43023255813953487
2017,Method3_ConservativeQuality,Q5,Iceland,1,0.011627906976744186
2017,Method4_ProbabilisticQuality,Q1,Copenhagen,14,0.16470588235294117
2017,Method4_ProbabilisticQuality,Q1,Helsinki,15,0.17647058823529413
2017,Method4_ProbabilisticQuality,Q1,Oslo,32,0.3764705882352941
2017,Method4_ProbabilisticQuality,Q1,Stockholm,24,0.2823529411764706
2017,Method4_ProbabilisticQuality,Q1,Iceland,0,0.0
2017,Method4_ProbabilisticQuality,Q2,Copenhagen,0,
2017,Method4_ProbabilisticQuality,Q2,Helsinki,0,
2017,Method4_ProbabilisticQuality,Q2,Oslo,0,
2017,Method4_ProbabilisticQuality,Q2,Stockholm,0,
2017,Method4_ProbabilisticQuality,Q2,Iceland,0,
2017,Method4_ProbabilisticQuality,Q3,Copenhagen,0,
2017,Method4_ProbabilisticQuality,Q3,Helsinki,0,
2017,Method4_ProbabilisticQuality,Q3,Oslo,0,
2017,Method4_ProbabilisticQuality,Q3,Stockholm,0,
2017,Method4_ProbabilisticQuality,Q3,Iceland,0,
2017,Method4_ProbabilisticQuality,Q4,Copenhagen,0,
2017,Method4_ProbabilisticQuality,Q4,Helsinki,0,
2017,Method4_ProbabilisticQuality,Q4,Oslo,0,
2017,Method4_ProbabilisticQuality,Q4,Stockholm,0,
2017,Method4_ProbabilisticQuality,Q4,Iceland,0,
2017,Method4_ProbabilisticQuality,Q5,Copenhagen,20,0.23529411764705882
2017,Method4_ProbabilisticQuality,Q5,Helsinki,16,0.18823529411764706
2017,Method4_ProbabilisticQuality,Q5,Oslo,14,0.16470588235294117
2017,Method4_ProbabilisticQuality,Q5,Stockholm,34,0.4
2017,Method4_ProbabilisticQuality,Q5,Iceland,1,0.011764705882352941
2018,Method1_ObservedQuality,Q1,Copenhagen,10,0.11235955056179775
2018,Method1_ObservedQuality,Q1,Helsinki,14,0.15730337078651685
2018,Method1_ObservedQuality,Q1,Oslo,39,0.43820224719101125
2018,Method1_ObservedQuality,Q1,Stockholm,26,0.29213483146067415
2018,Method1_ObservedQuality,Q1,Iceland,0,0.0
2018,Method1_ObservedQuality,Q2,Copenhagen,19,0.2159090909090909
2018,Method1_ObservedQuality,Q2,Helsinki,25,0.2840909090909091
2018,Method1_ObservedQuality,Q2,Oslo,19,0.2159090909090909
2018,Method1_ObservedQuality,Q2,Stockholm,23,0.26136363636363635
2018,Method1_ObservedQuality,Q2,Iceland,2,0.022727272727272728
2018,Method1_ObservedQuality,Q3,Copenhagen,17,0.19101123595505617
2018,Method1_ObservedQuality,Q3,Helsinki,20,0.2247191011235955
2018,Method1_ObservedQuality,Q3,Oslo,9,0.10112359550561797
