Year,Ticker,expected_wca_baseline,expected_wca_analyst_cfo,expected_wca_difference_analyst_minus_baseline
2013,BOL.ST,-0.0025739633104832,0.0029526323851221,0.0055265956956053
2013,BRGB.OL,-0.0065228687973482,-0.0048791794738964,0.0016436893234517995
2013,CARLb.CO,0.0018901093547008,0.0040553926863243,0.0021652833316235
2013,CAST.ST,-0.0020054060773209,-0.0011576629094413,0.0008477431678796
2013,CTY1S.HE,-0.0009617269357575,0.0014034546941217,0.0023651816298792
2013,DEMANT.CO,0.0069889210003562,0.0139229214669431,0.0069340004665869
2013,DFDS.CO,-0.0100996377014584,-0.0128953056032746,-0.0027956679018162
2013,DIGIA.HE,0.0546286209121607,0.0531597847455314,-0.0014688361666292948
2013,DIOS.ST,-0.0035094718835071,-0.0036190926599795,-0.00010962077647239978
2013,DNO.OL,-0.0097771594721054,0.0354929932520878,0.0452701527241932
2013,DSV.CO,0.012900034269756,0.0134113892509895,0.0005113549812334993
2013,EAST9.ST,0.0029038283002136,-0.0141833722030083,-0.017087200503221902
2013,ELISA.HE,-0.0109191906118499,-0.0029422697709074,0.0079769208409425
2013,ELUXb.ST,0.0157650064027266,0.0149062579518448,-0.0008587484508818001
2013,EMBLA.CO,0.003748405592237,0.0033091457128088,-0.00043925987942819997
2013,EQNR.OL,-0.0083859902803216,0.0008781632986889,0.0092641535790105
2013,ERICb.ST,0.0098965818980642,0.010893877299012,0.0009972954009478015
2013,ETTE.HE,0.039175664307869,0.0468150554265479,0.007639391118678902
2013,EXL1V.HE,-0.0146272468328768,-0.0099710296675704,0.004656217165306401
2013,FIA1S.HE,-0.0015292669768025,-0.0040662841789809,-0.0025370172021784002
2013,FLS.CO,0.0231639911323126,0.0262167758507664,0.0030527847184537993
2013,FORTUM.HE,-0.0090282100885913,0.0011071863722396,0.010135396460830899
2013,FSKRS.HE,0.0130498064351617,0.0140745862859744,0.0010247798508126998
2013,GMAB.CO,0.0586114903807217,0.0511765058671941,-0.007434984513527601
2013,GN.CO,0.0930340344581729,0.0879354018147525,-0.005098632643420406
2013,GSFG.OL,0.0010580844307399,0.0083646776546292,0.0073065932238893004
2013,HEX.OL,0.0369786560894033,0.0245144207976635,-0.012464235291739803
2013,HHDC.CO,0.002107802231897,0.0020938871310597,-1.3915100837300076e-05
2013,HIAB.HE,-0.003216470062566,0.0007312483330137,0.0039477183955797
2013,HKFOODS.HE,-0.0407134105849881,-0.0385189841093136,0.002194426475674499
2013,HMb.ST,-0.0162281014560589,-0.0101583813217454,0.0060697201343135
2013,HUH1V.HE,-0.0048275540906707,0.0012285980320173,0.006056152122688
2013,JBTM.IC,0.0156645720183326,0.0059744352855996,-0.009690136732733001
2013,JM.ST,0.0099771528089958,0.013350681231756,0.003373528422760199
2013,KCRA.HE,0.0071653774119097,0.0061859527058308,-0.0009794247060788998
2013,KEMIRA.HE,-0.0010469349718871,0.0013941449427625,0.0024410799146495996
2013,KESKOB.HE,-0.0050933519254282,-0.0099883298969065,-0.0048949779714783
2013,KNEBV.HE,0.012371018238741,0.0076934945209964,-0.0046775237177446
2013,KNOW.ST,-0.0094238436136976,-0.0056535317573215,0.0037703118563760995
2013,KOG.OL,-0.0302315388336515,-0.0265306441545122,0.0037008946791393
2013,LIAB.ST,-0.0173950555234219,-0.0208541776895808,-0.003459122166158901
2013,LOOMIS.ST,0.0060994227958118,0.0142685734879698,0.008169150692158
2013,LSG.OL,-0.0040497719950048,0.0017668605338424,0.0058166325288472
2013,LUOTEA.HE,-0.0054825147197403,-0.0111537736942979,-0.005671258974557599
2013,MAERSKb.CO,-0.0160985889479027,-0.0081210049940824,0.0079775839538203
2013,MEDIVIR.ST,-0.0131850078719067,0.1105827875972901,0.12376779546919679
2013,MEKKO.HE,0.0394248178676159,0.0403664074089635,0.0009415895413476053
2013,MEKO.ST,0.0130836423715728,0.0105777181136208,-0.0025059242579519997
2013,METSB.HE,-0.0110427069588001,-0.0009718435991894,0.0100708633596107
2013,METSO.HE,0.0190285939892991,0.0247876582361237,0.0057590642468246
2013,MOWI.OL,0.0112617876449944,0.0231289801075126,0.0118671924625182
2013,MYCR.ST,-0.0014227305817278,0.0239056931209893,0.0253284237027171
2013,NCCb.ST,-0.0086681361736103,-0.0089375801644514,-0.00026944399084109956
2013,NESTE.HE,-0.018789918804718,-0.023753841582692,-0.004963922777974
2013,NEWAb.ST,-0.0041571685059966,-0.0244420745162478,-0.0202849060102512
2013,NHY.OL,-0.0006926415628055,-0.001700944199497,-0.0010083026366915
2013,NIBEb.ST,0.0086655156914705,0.0086365934816004,-2.89222098700994e-05
2013,NKT.CO,0.025436012709948,0.0268231100410488,0.0013870973311007999
2013,NMAN.ST,0.0335367143025927,0.0263220228159097,-0.007214691486683002
2013,NOBI.ST,-0.0152567629290395,-0.0090911888958047,0.0061655740332348
2013,NOD.OL,0.0767967554357276,0.0771039776585852,0.00030722222285760326
2013,NOHOP.HE,0.0820030915333587,0.1237524032506836,0.04174931171732489
2013,NOKIA.HE,-0.0171652495019103,-0.0037161448542316,0.013449104647678699
2013,NOLAb.ST,0.0319527688858602,0.0210324379145982,-0.010920330971261997
2013,NOVOb.CO,-0.0159555916496478,0.0014020519453065,0.0173576435949543
2013,NSISb.CO,0.0055325998878125,0.0190767675601957,0.0135441676723832
2013,OLVAS.HE,-0.0026086055377729,-0.0002765481703718,0.0023320573674011
2013,ORIOLA.HE,-0.068946489941962,-0.0578313995959254,0.011115090346036596
2013,ORK.OL,0.0149102329715616,0.0107544389251519,-0.0041557940464097
2013,OUT1V.HE,0.0450264462094386,0.034914310657865,-0.0101121355515736
2013,PEABb.ST,0.0028431457505385,0.0169533154108355,0.014110169660297002
2013,PNDORA.CO,-0.0068203592087278,0.0128591357041865,0.0196794949129143
2013,PON1V.HE,-0.0415328482344101,-0.0465218078843454,-0.004988959649935301
2013,RAIVV.HE,-0.0374331042486212,-0.045496646849113,-0.008063542600491795
2013,RAYb.ST,0.0697731898180535,0.108028855423886,0.0382556656058325
2013,RBREW.CO,0.0164568783776488,0.0136108075842947,-0.0028460707933540986
2013,REG1V.HE,-0.0703415713002147,-0.0626039060906092,0.007737665209605504
2013,ROCKb.CO,-0.0007225572975508,0.0038238219768133,0.004546379274364101
2013,SAABb.ST,0.0195670267822204,0.0301999720952544,0.010632945313034
2013,SALM.OL,-0.0037188854550441,0.006564816700924,0.0102837021559681
2013,SAND.ST,0.0100505764369891,0.0204121585799265,0.0103615821429374
2013,SANOMA.HE,-0.0005798469632446,0.0123315083482087,0.0129113553114533
2013,SCAb.ST,0.0090833125905826,0.0089003123367522,-0.00018300025383040028
2013,SCHO.CO,0.0135560811655822,0.0125629160529042,-0.0009931651126779996
2013,SECUb.ST,0.011222799907666,0.012098994358297,0.0008761944506309998
2013,SKAb.ST,-0.000899483258714,-0.0074367664866033,-0.0065372832278893
2013,SKFb.ST,0.0060285852581632,0.003790163725723,-0.0022384215324402004
2013,SOBIV.ST,0.0200259949396008,0.0065360092373909,-0.013489985702209897
2013,SOLARb.CO,-0.0227411377142111,-0.0179262966222654,0.004814841091945701
2013,SRV1V.HE,-0.0498220416451221,-0.0757690944475542,-0.025947052802432098
2013,SSABAH.HE,0.0132849280346403,0.0100508501403386,-0.0032340778943017005
2013,SSABa.ST,0.0135204536629436,0.0104206060230112,-0.0030998476399324
2013,STEa.ST,-0.0029283448853532,-0.0058069395022241,-0.0028785946168709
2013,SUBC.OL,-0.0185164812486094,-0.0144069866286681,0.004109494619941301
2013,SWECb.ST,0.0195393786152267,0.0255884845230083,0.006049105907781602
2013,TEL.OL,-0.0318027682123415,-0.034940403021125,-0.0031376348087834988
2013,TEL2b.ST,0.0029015279072994,-0.0017371397075322,-0.0046386676148316005
2013,TELIA.ST,0.0055556617240129,0.0037529556782673,-0.0018027060457455999
2013,TELIA1.HE,0.0055934547289811,0.0029858004821789,-0.0026076542468022
2013,TGS.OL,0.0075882636353758,0.0308690161754567,0.0232807525400809
2013,TIETO.HE,-0.023731785095849,-0.0179622418024818,0.0057695432933672006
2013,TIETOS.ST,-0.0237101415533983,-0.0183045010039974,0.0054056405494008995
2013,TLT1V.HE,0.0198207527678336,0.0334393622212073,0.013618609453373703
2013,TOM.OL,-0.0064508290151869,-0.0064722344146886,-2.1405399501699465e-05
2013,TRELb.ST,0.0107477152342689,0.0124420123346815,0.0016942971004125992
2013,TYRES.HE,0.002034324293786,0.0080110744507842,0.0059767501569982
2013,UPM.HE,0.0057982688173959,0.0084727060561546,0.0026744372387587003
2013,VAIAS.HE,0.0155129441276921,0.0562727327540409,0.0407597886263488
2013,VEI.OL,-0.0359319487570531,-0.0433632115895979,-0.007431262832544798
2013,VOLVb.ST,-0.0116595727430398,-0.0059757821151516,0.0056837906278882
2013,VWS.CO,-0.0906361075243965,-0.095071490089219,-0.004435382564822496
2013,WALLb.ST,-0.0038044282646732,-0.005674358670814,-0.0018699304061408
2013,WAWI.OL,0.0023820899709119,0.0081668641259785,0.0057847741550666
2013,WIHL.ST,-0.0021723861815086,-0.0009504805449299,0.0012219056365787
2013,WRT1V.HE,-0.0261461051647613,-0.0234131767065448,0.002732928458216502
2013,YAR.OL,-8.423003573223702e-07,-0.0039388374316246,-0.003937995131267278
2013,YIT.HE,0.0216472537409266,0.0345137186542016,0.012866464913275002
2014,AAK.ST,0.0303712436419429,0.035616129964891,0.005244886322948096
2014,ABB.ST,-0.0021317659435721,0.0002481699341444,0.0023799358777165
2014,ACG1V.HE,0.0345521246966911,0.0454916673048843,0.0109395426081932
2014,ADDTb.ST,0.0194550547097599,0.0197024094292995,0.00024735471953959975
2014,AFRY.ST,0.0011651183544005,0.0021252824093414,0.0009601640549408998
2014,AKRBP.OL,-0.0032409370376911,0.0162880035286298,0.019528940566320898
2014,ALFA.ST,0.0060207447796527,0.0051946683820313,-0.0008260763976213996
2014,ALIVsdb.ST,0.0166342428382386,0.0195185246748099,0.0028842818365713008
2014,ALKb.CO,-0.0067529278803168,-0.009847885015103,-0.0030949571347861993
2014,ASPO.HE,0.0073007619003629,0.0110740240326185,0.0037732621322556
2014,ASSAb.ST,0.0104772547231459,0.0105812341127712,0.00010397938962530134
2014,ATCOa.ST,-0.0062541649223949,-0.0033036780144478,0.0029504869079470994
2014,ATEA.OL,0.0183605322013141,0.0144079891096181,-0.003952543091695999
2014,ATRAV.HE,0.0052321028470121,0.0003349106641268,-0.0048971921828853
2014,ATRLJb.ST,0.000254348551057,0.0023629195312478,0.0021085709801907998
2014,AUSS.OL,0.0018385898382836,0.0010020579044879,-0.0008365319337957
2014,AXFO.ST,-0.0047603272287657,-0.0032625833306056,0.0014977438981600998
2014,AZN.ST,0.0017390381509731,-0.0005739155035344,-0.0023129536545075
2014,BAKKA.OL,-0.0361207349617923,-0.0349389443015884,0.0011817906602039005
2014,BAVA.CO,-0.0372092235140328,-0.0549619741319868,-0.017752750617953998
2014,BEIAb.ST,0.0070525211997431,0.0085154747135307,0.0014629535137876005
2014,BEIJb.ST,0.0196835891663042,0.0175520378074031,-0.002131551358901102
2014,BETSb.ST,-0.0045817647681428,-0.0041122241218568,0.0004695406462859996
2014,BILL.ST,-0.0137205994499026,-0.0112661841338512,0.0024544153160514
2014,BIOGb.ST,0.0050698963081796,0.0077356657834446,0.0026657694752650002
2014,BITTI.HE,-0.0635837123450593,-0.0503318723755047,0.013251839969554598
2014,BMAX.ST,-0.0001906609277365,-0.0011070369298616,-0.0009163760021251001
2014,BOL.ST,-0.0138329108655088,-0.0085141670513213,0.005318743814187501
2014,BRGB.OL,-0.0138214637847644,-0.011640089848125,0.0021813739366394
2014,BUFAB.ST,0.0162041994944743,0.0128084647822092,-0.0033957347122651003
2014,CARLb.CO,0.0020889610665118,0.0040777752758198,0.001988814209308
2014,CAST.ST,-0.0001955123617747,-0.000231041761665,-3.552939989030001e-05
2014,CLASb.ST,-0.0032154577559462,-0.0049863271524053,-0.0017708693964591
2014,CTY1S.HE,-0.001383808634245,0.0014833570143159,0.0028671656485609
2014,DEMANT.CO,-0.0002556012584568,0.0006589367861526,0.0009145380446094001
2014,DFDS.CO,0.0103975231781937,0.0134264614442268,0.0030289382660331
2014,DIGIA.HE,0.0136203911302616,0.0518399270144047,0.038219535884143105
2014,DIOS.ST,-0.0035889715140059,-0.0032464324231982,0.0003425390908077001
2014,DNO.OL,0.0101985112885965,0.002941875101424,-0.0072566361871725
2014,DSV.CO,0.0256703460155659,0.0268191791348573,0.0011488331192914016
2014,EAST9.ST,0.0049754520715347,0.0041028908021825,-0.0008725612693522003
2014,EKTAb.ST,0.0157261790256715,0.0150329852042948,-0.0006931938213766992
2014,ELISA.HE,-0.0080650458614887,-0.003220358154023,0.004844687707465699
2014,ELUXb.ST,-0.0107542977953682,-0.0122449538436213,-0.001490656048253101
2014,EMBLA.CO,0.0060304068873313,0.0045851736289441,-0.0014452332583872003
2014,ENTRA.OL,-0.0013339563359964,-0.0010446993284649,0.00028925700753149996
2014,EQNR.OL,-0.0148869826266828,-0.0159622822746254,-0.0010752996479426007
2014,ERICb.ST,0.0004828540571368,0.0014002862994089,0.0009174322422720999
2014,ETTE.HE,-0.0079435594539596,-0.0038582825958621,0.0040852768580975
2014,EXL1V.HE,0.0058335770301161,0.0041545827443962,-0.0016789942857199005
2014,FIA1S.HE,0.0185651453151221,0.0269569082203178,0.0083917629051957
2014,FLS.CO,-0.031441649918527,-0.0296048213502798,0.001836828568247198
2014,FORTUM.HE,-0.0080751910913984,-0.0019874233148375,0.0060877677765609
2014,FSKRS.HE,-0.0030032978384342,-0.0030576214337265,-5.432359529230005e-05
2014,GLA1V.HE,-0.0325125191310817,-0.0384290862708204,-0.005916567139738704
2014,GMAB.CO,-0.0195027626405105,-0.0256205514093777,-0.0061177887688672015
2014,GN.CO,-0.0112004493638557,-0.0104083860815973,0.0007920632822583998
2014,GSFG.OL,0.0516562480461507,0.0504612068778807,-0.001195041168270003
2014,HEX.OL,0.0329125230650644,0.0368625026714193,0.003949979606354903
2014,HHDC.CO,0.0074764956503745,0.0078903961162355,0.000413900465861
2014,HIAB.HE,0.0111901983261975,0.0126748986588277,0.0014847003326301997
2014,HKFOODS.HE,0.010673382690692,0.0118584775708062,0.0011850948801141997
2014,HMb.ST,0.0249576942925123,0.0370651626920024,0.012107468399490097
2014,HUH1V.HE,0.0072748825530546,0.008114794302954,0.0008399117498994
2014,ISS.CO,0.0088506451211993,0.009479495853726,0.000628850732526701
2014,JBTM.IC,0.007899851749018,-0.002559104844445,-0.010458956593463
2014,JM.ST,0.0156584817668378,0.0294812255332223,0.0138227437663845
2014,KCRA.HE,-0.0066657754709695,-0.010160154302562,-0.003494378831592501
2014,KEMIRA.HE,0.018457918056429,0.023044444702428,0.004586526645998998
2014,KESKOB.HE,0.0131055337426184,0.0124602607203426,-0.0006452730222757993
2014,KNEBV.HE,0.0020896157027693,0.0024954253403942,0.00040580963762489996
2014,KNOW.ST,0.0037631188402444,8.481263991771586e-05,-0.003678306200326684
2014,KOG.OL,-0.0082729724915127,-0.0200451475351171,-0.011772175043604399
2014,LIAB.ST,0.0259722414087508,0.0267813622512319,0.0008091208424810988
2014,LIFCOb.ST,0.0134549052106746,0.0144708962935344,0.0010159910828597997
2014,LOOMIS.ST,-0.0079103527671458,-0.0031009680086218,0.0048093847585240004
2014,LSG.OL,0.0085403354487267,0.0084360885653728,-0.00010424688335389926
2014,LUOTEA.HE,-0.0026820338023486,-0.001095384173752,0.0015866496285965998
2014,MAERSKb.CO,-0.0012153484217004,0.0030554234144286,0.004270771836129001
2014,MATAS.CO,0.00814681720466,0.0089045162200112,0.0007576990153512
2014,MEDIVIR.ST,-0.1109643426940541,-0.1404904741825538,-0.02952613148849971
2014,MEKKO.HE,-0.0231547542348186,-0.0251267902177174,-0.0019720359828987975
2014,MEKO.ST,-0.0024910443962159,0.0018910525168881,0.004382096913104
2014,MEREN.ST,0.0030451242166324,-0.003349570312197,-0.0063946945288294
2014,METSB.HE,-0.0133847669958302,-0.0113148791946878,0.0020698878011424
2014,METSO.HE,-0.0421901997374757,-0.0392106400251167,0.002979559712359005
2014,MOWI.OL,-0.0001731287208386,-0.0012156668063617,-0.0010425380855231
2014,MYCR.ST,-0.0687881592475712,-0.0588334719833527,0.009954687264218498
2014,NCCb.ST,0.0100980264287778,0.0126178493866338,0.002519822957856001
2014,NESTE.HE,0.0036750974590266,0.0135892673723855,0.0099141699133589
2014,NEWAb.ST,0.05439692645414,0.0528672186170006,-0.0015297078371394046
2014,NHY.OL,0.0104440614890089,0.0157209071233848,0.005276845634375901
2014,NIBEb.ST,0.0019586386215424,0.0008726150742425,-0.0010860235472999
2014,NKT.CO,-0.0194863251961908,-0.0225196587788145,-0.003033333582623702
2014,NMAN.ST,0.0055543458162512,0.0055414288423405,-1.2916973910700319e-05
2014,NOBI.ST,-0.0163327441445105,-0.0145078984969565,0.0018248456475540003
2014,NOD.OL,-0.001958705152985,-0.0045059548124751,-0.0025472496594901
2014,NOHOP.HE,0.0183153316401529,0.0287893469800383,0.0104740153398854
2014,NOKIA.HE,-0.0109661983909218,-0.0108881336307031,7.806476021869971e-05
2014,NOLAb.ST,0.0053575751837151,0.0132919491861501,0.007934374002435
2014,NOVOb.CO,-0.0315568946232277,-0.0133489299760006,0.0182079646472271
2014,NSISb.CO,-0.0367740470105857,-0.0375318749797549,-0.0007578279691691989
2014,OLVAS.HE,-0.0016098178979692,0.0014858381159278,0.0030956560138970003
2014,ORIOLA.HE,0.0245987240176409,0.0277708124155631,0.0031720883979221987
2014,ORK.OL,0.0020799827141827,0.0028163437406652,0.0007363610264824998
2014,OUT1V.HE,0.017366080068362,0.0196425198494362,0.0022764397810742
2014,PEABb.ST,-0.0379151861191507,-0.0419987960956223,-0.0040836099764716
2014,PNDORA.CO,-0.0384532911859123,-0.0439258122902312,-0.005472521104318902
2014,PON1V.HE,0.0518821458836502,0.0492409964793928,-0.0026411494042574007
2014,RAIVV.HE,0.0152912311254567,0.0191683618855901,0.0038771307601334
2014,RAUTE.HE,0.0757391291445878,0.0946639924141649,0.018924863269577097
2014,RAYb.ST,0.009818682774859,0.0500571176793448,0.0402384349044858
2014,RBREW.CO,0.0142250173670424,0.0102943805568688,-0.0039306368101736
2014,REG1V.HE,0.0399675080724975,0.2339656203348873,0.1939981122623898
2014,ROCKb.CO,0.0202561726828007,0.0244651995279104,0.004209026845109699
2014,SAABb.ST,0.0059414950909612,0.0123810935356415,0.006439598444680299
2014,SALM.OL,-0.0127467236570089,-0.0122624806137707,0.0004842430432382
2014,SAND.ST,-0.0208872981522721,-0.0164307569429949,0.004456541209277201
2014,SANOMA.HE,0.0040963956718658,0.0127535475006714,0.0086571518288056
2014,SCAb.ST,0.002855213307769,0.0040655700970611,0.0012103567892920997
2014,SCHO.CO,0.0084658974527144,0.009711883319511,0.0012459858667965996
2014,SECTb.ST,0.0255241900628613,0.0257142570815911,0.0001900670187297976
2014,SECUb.ST,0.0138440737143299,0.013620127346814,-0.00022394636751589883
2014,SKAb.ST,0.0174381727035994,0.0162971485752637,-0.0011410241283357006
2014,SKFb.ST,0.014579436151267,0.0168953802911976,0.0023159441399305987
2014,SOBIV.ST,0.00862637822266,0.0102149349804031,0.0015885567577430988
2014,SOLARb.CO,0.016766092082557,0.0154523012849146,-0.0013137907976423988
2014,SOLTEQ.HE,0.0216136802321707,0.0189590547623044,-0.0026546254698662994
2014,SRV1V.HE,0.0304362864078386,0.0152523011218305,-0.0151839852860081
2014,SSABAH.HE,0.020631081437775,0.0225683929811513,0.0019373115433762994
2014,SSABa.ST,0.0205989865342833,0.0225086825069565,0.0019096959726731984
2014,STEa.ST,0.0022162478616858,0.0029470871113262,0.0007308392496404
2014,SUBC.OL,-0.0089918411399267,-0.0167801768924995,-0.007788335752572798
2014,SUY1V.HE,-0.0010242255889338,-0.0053217778798373,-0.0042975522909035
2014,SWECb.ST,0.0167587218164102,0.0180395935570879,0.0012808717406776991
2014,SYSR.ST,0.0387699160759919,0.0421376173200886,0.003367701244096695
2014,TEL.OL,0.0071220354424991,0.0066241295220911,-0.0004979059204080006
2014,TEL2b.ST,0.0079820849383796,0.0087460755231482,0.0007639905847686007
2014,TELIA.ST,-0.0098980758105706,-0.0078372756406755,0.0020608001698950995
2014,TELIA1.HE,-0.0098812076841558,-0.0075715982942198,0.002309609389935999
2014,TGS.OL,-0.0238031467390465,-0.0149956852387346,0.008807461500311899
2014,TIETO.HE,-0.0125203416694772,-0.0129216900895691,-0.0004013484200918998
2014,TIETOS.ST,-0.0124570110737952,-0.0128894451296339,-0.0004324340558387006
2014,TLT1V.HE,0.0168042778224878,0.0203199418638721,0.0035156640413843004
2014,TOM.OL,-0.0032733152667059,-0.0039999977256452,-0.0007266824589393
2014,TRELb.ST,-0.007226135838743,-0.0072426791625955,-1.6543323852499445e-05
2014,TYRES.HE,-0.0132362162436951,-0.0087237901756881,0.004512426068007001
2014,UPM.HE,-0.0102174597029664,-0.0109628795352267,-0.0007454198322602995
2014,VAIAS.HE,0.0235060887044662,0.0563330775090733,0.032826988804607105
2014,VALMT.HE,-0.0382352129481351,-0.0395131321123421,-0.0012779191642069976
2014,VEI.OL,0.0160080769352728,0.0068065119893904,-0.009201564945882399
2014,VERK.HE,0.1786000541716005,0.1831880532841903,0.004587999112589808
2014,VOLVb.ST,0.0080494144771625,0.0119375359749758,0.0038881214978133006
2014,VWS.CO,0.0195632285122066,0.0145904016500702,-0.004972826862136398
2014,WALLb.ST,-0.0011978257351593,-0.0011118432116612,8.598252349809998e-05
2014,WAWI.OL,-0.0055886221484862,-0.00208273447985,0.0035058876686361994
2014,WIHL.ST,-0.0026989843526468,-0.0042411950646813,-0.0015422107120345
2014,WRT1V.HE,0.0141805698409979,0.0148348179560739,0.0006542481150760004
2014,YAR.OL,0.0219213985326277,0.02834332262955,0.006421924096922299
2014,YIT.HE,-0.0275493669331318,-0.0270369963138652,0.0005123706192666014
2015,AAK.ST,-0.0060924458403947,-0.0074318465756527,-0.0013394007352579996
2015,ABB.ST,0.0073526484567298,0.0055350006158515,-0.0018176478408782996
2015,ACG1V.HE,-0.0116126169389699,0.0079857206501964,0.0195983375891663
2015,ADDTb.ST,-0.0157710019520426,-0.0120697331361843,0.0037012688158583
2015,AFRY.ST,0.0225409037735141,0.0233736990634824,0.0008327952899683001
2015,AKRBP.OL,-0.0189621255739998,-0.0163573057190901,0.0026048198549097
2015,AKSOA.OL,0.0048527924102627,-0.0148823655864866,-0.0197351579967493
2015,ALFA.ST,0.0077136921815202,0.0045668809074932,-0.003146811274027
2015,ALIVsdb.ST,0.0172970425101003,0.0196969924575613,0.0023999499474610005
2015,ALKb.CO,0.0216097884716362,0.0239186811659562,0.0023088926943200007
2015,ASPO.HE,-0.0018632295348452,0.0012693949654772,0.0031326245003224
2015,ASSAb.ST,0.0080302548867094,0.0068943184125891,-0.0011359364741202992
2015,ATCOa.ST,0.0035905784852237,0.0051858540587381,0.0015952755735143998
2015,ATEA.OL,0.0043067129271924,-0.0064234650504373,-0.0107301779776297
2015,ATRAV.HE,-0.0099416481826787,-0.0179054071512851,-0.007963758968606401
2015,ATRLJb.ST,-0.0030548196574398,-0.0043074146361043,-0.0012525949786645002
2015,ATTE.ST,0.0152325694543956,0.0147520731584936,-0.0004804962959020012
2015,AUSS.OL,0.0112237131824606,0.0124015690434254,0.0011778558609647997
2015,AXFO.ST,0.0062865266443124,-0.0012503065446988,-0.0075368331890112005
2015,AZN.ST,0.0219037697191729,0.0205967246754961,-0.001307045043676798
2015,BAKKA.OL,0.0026456262780028,0.0098253535554525,0.007179727277449701
2015,BAVA.CO,0.0326248224811038,0.0182241515606844,-0.014400670920419401
2015,BEIAb.ST,0.0153165811287331,0.0211799489484805,0.0058633678197474
2015,BEIJb.ST,0.0158050349893431,0.0130005335120431,-0.002804501477299999
2015,BETSb.ST,-0.0075382222199193,-0.0084378482532921,-0.0008996260333728008
2015,BILL.ST,-0.0015664859819009,-0.0041475337088255,-0.0025810477269246
2015,BIOGb.ST,0.0006556184935554,0.0116233208964799,0.0109677024029245
2015,BITTI.HE,0.026392795687065,0.0235297541237827,-0.0028630415632822995
2015,BMAX.ST,-0.0009046362837968,-0.017919083494434,-0.0170144472106372
2015,BOL.ST,0.0057592955171067,0.0070330123561129,0.0012737168390062007
2015,BRGB.OL,0.0052320191081195,0.0110762125485233,0.0058441934404037995
2015,BUFAB.ST,0.0116186375520867,0.0019373703730236,-0.0096812671790631
2015,CARLb.CO,-0.0070336828823623,-0.0073449878629088,-0.0003113049805465
2015,CAST.ST,-0.0019900013194599,0.0009847875298079,0.0029747888492678
2015,CLASb.ST,0.0112458260503911,0.0121063591991512,0.0008605331487600999
2015,CONTX.OL,0.0182184896875111,0.0057608219373201,-0.012457667750191002
2015,CTY1S.HE,-0.0017357343384574,8.632341019498613e-05,0.0018220577486523862
2015,DEMANT.CO,0.0161218362400794,0.0169249202357032,0.0008030839956237983
2015,DFDS.CO,-0.0169760855110633,-0.0125419523927858,0.0044341331182775005
2015,DIGIA.HE,-0.0320964477991419,-0.0305809082032941,0.001515539595847798
2015,DIOS.ST,-0.0024786220309356,-0.0023617285502727,0.0001168934806629004
2015,DNO.OL,0.05137044055405,0.0777012606039618,0.02633082004991181
2015,DSV.CO,0.0035084580446013,-0.0007356571888222,-0.0042441152334235
2015,EAST9.ST,0.0058145258765737,0.0056697599851946,-0.0001447658913790997
2015,EKTAb.ST,0.0126872512778883,0.0125176779829779,-0.00016957329491039917
2015,ELISA.HE,-0.0087917879236637,-0.004240202224255,0.0045515856994087
2015,ELTEL.ST,0.01923164274392,0.0176906426263685,-0.001541000117551497
2015,ELUXb.ST,0.0055755938813657,0.0006227615259096,-0.0049528323554561
