Ticker,FormationYear,theta_obs,theta_post_mean,theta_conservative,p_q5,p_q1,sigma_acc,MarketCap,Method1_ObservedQuality_PortfolioNum,Method1_ObservedQuality_Portfolio,Method2_LatentQuality_PortfolioNum,Method2_LatentQuality_Portfolio,Method3_ConservativeQuality_PortfolioNum,Method3_ConservativeQuality_Portfolio,Method4_ProbabilisticQuality_PortfolioNum,Method4_ProbabilisticQuality_Portfolio
NSISb.CO,2014,0.3632701230256883,0.362095067440287,0.3607808931139679,0.9994129000996942,4.0152258683977246e-70,0.0206030994089761,68058.81,5,Q5,5,Q5,5,Q5,5,Q5
OLVAS.HE,2014,0.2128434594141088,0.2119061245913756,0.2030784573102678,0.002619856621866,3.59931787817422e-06,0.0411858055683675,4060.32,3,Q3,3,Q3,4,Q4,,
ORIOLA.HE,2014,0.0636441653765046,0.0789638752362364,0.0083401558036866,0.0012655193883283,0.4843202540154081,0.1042880858047821,3235.72,2,Q2,2,Q2,1,Q1,,
ORK.OL,2014,0.0696231319038336,0.0975462367813795,-0.0369285482366535,0.0169130538245156,0.467470086067735,0.1568876796359019,48215.81,2,Q2,2,Q2,1,Q1,,
OUT1V.HE,2014,-0.2362337843102737,-0.1983113721586615,-0.2731698591813675,1.1102230246251563e-16,0.9999964893352083,0.0830440122936939,7046.99,1,Q1,1,Q1,1,Q1,1,Q1
PEABb.ST,2014,0.003120355789748,0.0104076562800979,-0.0138933842885926,5.431988192583504e-12,0.8996487415148984,0.0548760448726515,9004.5,1,Q1,1,Q1,1,Q1,1,Q1
PNDORA.CO,2014,0.3811405688309854,0.3663115004624263,0.3524427740659205,0.8966583881771144,1.802856515433858e-08,0.0723827369636779,42775.7,5,Q5,5,Q5,5,Q5,5,Q5
PON1V.HE,2014,0.6870073148213905,0.6254517787727341,0.6389695503166427,0.9999997641728564,4.412198397703929e-17,0.0961873285493547,2290.31,5,Q5,5,Q5,5,Q5,5,Q5
RAIVV.HE,2014,0.1070017174364999,0.1283363187357682,-0.0195266624060586,0.0503370153664551,0.3516992776150596,0.1770974647829105,6051.37,2,Q2,2,Q2,1,Q1,,
RAYb.ST,2014,0.3014193966215122,0.2849817874062401,0.2496358275443268,0.4682949950464278,0.0010293475615652,0.1004028087920665,592.86,4,Q4,4,Q4,4,Q4,,
RBREW.CO,2014,0.1644307826502672,0.1651780219170997,0.1345919182711895,0.0079147063851175,0.0399212116497178,0.0739214093325115,9132.09,3,Q3,3,Q3,3,Q3,,
REG1V.HE,2014,0.2727345629510826,0.2655917899528482,0.2436654552043586,0.2756444380022272,0.0001453926960134,0.0728859554291877,810.37,4,Q4,4,Q4,4,Q4,,
ROCKb.CO,2014,0.1367038941748524,0.1369916251516536,0.1336545949219629,0.0,2.9348508507886868e-05,0.0228195060573476,23521.72,3,Q3,3,Q3,3,Q3,,
SAABb.ST,2014,0.2156171057301714,0.2137430692775074,0.197409022518806,0.0235851775852664,0.0004094881654385,0.0568582190670885,17434.9,4,Q4,4,Q4,4,Q4,,
SALM.OL,2014,0.1891582144289724,0.1869126343602096,0.128097353922179,0.0814392175689837,0.0647981153467431,0.1105083517316554,8384.2,3,Q3,3,Q3,3,Q3,,
SAND.ST,2014,0.2561737749053539,0.2511544808072812,0.2316073252236863,0.1696258151407896,0.0001395531578575,0.0666007562823307,102051.14,4,Q4,4,Q4,4,Q4,,
SANOMA.HE,2014,-0.0651970076638949,-0.0574092125816462,-0.0781959053864942,0.0,0.9993311998569848,0.0477168388467228,8667.91,1,Q1,1,Q1,1,Q1,1,Q1
SCAb.ST,2014,-0.1541978086905689,-0.1447780689145319,-0.165662730435066,0.0,0.9999999973065176,0.0447244421741118,23219.72,1,Q1,1,Q1,1,Q1,1,Q1
SCHO.CO,2014,0.1033185861372203,0.1137074700681797,0.0448959669697465,0.0069430822398328,0.3029404609564008,0.1076763838272784,6343.05,2,Q2,2,Q2,2,Q2,,
SECUb.ST,2014,0.2663115213002393,0.2560912032184462,0.2218094468379323,0.2842811202339855,0.0022567802013073,0.0921183382585922,22411.65,4,Q4,4,Q4,4,Q4,,
SKAb.ST,2014,0.1911300988695584,0.1900867864471808,0.1661141000312817,0.0160213732715348,0.008101725857379,0.0672476414412323,49532.89,3,Q3,3,Q3,3,Q3,,
SKFb.ST,2014,0.0989670832077158,0.1058019441537858,0.0627466369391444,0.0007087531638809,0.2780169292300806,0.0821546704591333,72393.61,2,Q2,2,Q2,2,Q2,,
SOBIV.ST,2014,0.0614599092284417,0.0642334540906823,0.0516409970180344,2.405853294362714e-13,0.4883732522238743,0.0413021902982734,17009.92,2,Q2,1,Q1,2,Q2,,
SOLARb.CO,2014,0.0604674903041995,0.0702848256277778,0.0260147417023769,5.319004721970888e-05,0.5,0.0799308955056534,2585.33,1,Q1,2,Q2,1,Q1,,
SRV1V.HE,2014,0.0234640137265831,0.039847776741955,-0.0199413505753457,3.597585000514325e-05,0.6973914300221546,0.0908361674736954,1241.65,1,Q1,1,Q1,1,Q1,1,Q1
SSABAH.HE,2014,-0.0125924747652198,-0.0029687042058394,-0.0331736502476685,4.1117220739295135e-11,0.9308491455436766,0.0606387378369171,11645.91,1,Q1,1,Q1,1,Q1,1,Q1
SSABa.ST,2014,-0.0619044027153158,-0.0445515696275165,-0.0912721592224678,1.7378554151292747e-10,0.981155692572516,0.0732889143681399,11645.91,1,Q1,1,Q1,1,Q1,1,Q1
STEa.ST,2014,0.222535413084418,0.2202640076387403,0.2036415302947663,0.0357781279814849,0.0003001371943571,0.057971181392479,47991.09,4,Q4,4,Q4,4,Q4,,
SUBC.OL,2014,0.0515485072848354,0.0567920634302715,0.0344823157630274,5.809374981069482e-09,0.5787504813445168,0.0549643320275596,40843.25,1,Q1,1,Q1,1,Q1,1,Q1
SWECb.ST,2014,0.4513632080070189,0.4465715693265067,0.4444417610566915,0.999999751887134,7.21805688173493e-43,0.0345488244956471,9107.21,5,Q5,5,Q5,5,Q5,5,Q5
TEL.OL,2014,0.2516842556174306,0.2512457599873816,0.2494133306226555,0.0003161755339102,8.250417851711448e-32,0.0196735270827576,213427.18,4,Q4,4,Q4,4,Q4,,
TEL2b.ST,2014,0.1293773410770501,0.1319237718167386,0.1067777744853694,0.000279162690946,0.0910909785927495,0.0637123113017152,25611.76,2,Q2,2,Q2,3,Q3,,
TELIA.ST,2014,0.0473666562033372,0.0502811598877407,0.0381929766243688,1.3322676295501878e-15,0.6547154508823736,0.0398891134374917,214590.18,1,Q1,1,Q1,2,Q2,1,Q1
TELIA1.HE,2014,0.0473666562033372,0.0502921078200604,0.0381585169584948,1.4432899320127037e-15,0.6544406281027504,0.0399657241521871,214590.18,1,Q1,1,Q1,1,Q1,1,Q1
TGS.OL,2014,0.2905783058799531,0.2832947597351996,0.2654908593532876,0.3769503839774411,1.1778616182644732e-05,0.0673500218682851,16646.29,4,Q4,4,Q4,4,Q4,,
TIETO.HE,2014,-0.4693395841350917,-0.4486832062374729,-0.482173870221447,0.0,1.0,0.0474036644165432,10024.86,1,Q1,1,Q1,1,Q1,1,Q1
TIETOS.ST,2014,0.1894132876185145,0.188950609719662,0.1770467769009268,0.0009869685999914,0.0003695356450575,0.0465036933579555,10024.86,3,Q3,3,Q3,3,Q3,,
TLT1V.HE,2014,0.1659043506897434,0.1668605733607356,0.1211343604949329,0.0256156290359599,0.0734932811464876,0.0924300479051432,666.81,3,Q3,3,Q3,3,Q3,,
TOM.OL,2014,0.5143205362583794,0.4938670739817052,0.4902486309223884,0.9999471142996934,8.440578626495963e-18,0.0658836033773569,8363.13,5,Q5,5,Q5,5,Q5,5,Q5
TRELb.ST,2014,0.171480432782489,0.1715654458644976,0.1600206082701086,0.0001070656168821,0.0012719024898698,0.0447142056617378,29239.6,3,Q3,3,Q3,3,Q3,,
TYRES.HE,2014,0.1614746615220311,0.1634526687362041,0.100486771095691,0.0424861226647459,0.1169533208281907,0.1104304145023092,38753.15,3,Q3,3,Q3,2,Q2,,
UPM.HE,2014,0.0354247358291081,0.0383794276835779,0.0269234346049353,0.0,0.7853735080804916,0.0383664877176256,54196.05,1,Q1,1,Q1,1,Q1,1,Q1
VAIAS.HE,2014,0.2917383691090783,0.2833920613647697,0.2632746789709327,0.3919236961991772,3.310224462108716e-05,0.0720641838068329,2869.82,4,Q4,4,Q4,4,Q4,,
VEI.OL,2014,0.2424807458451568,0.2349930760205802,0.1984569741700866,0.1830475354660696,0.0057902431252891,0.0915603886475857,5533.19,4,Q4,4,Q4,4,Q4,,
VOLVb.ST,2014,0.2839517161747358,0.279701988926386,0.2684281569586625,0.2900195250476525,8.930463620278643e-08,0.0523160910799839,162000.36,4,Q4,4,Q4,4,Q4,,
VWS.CO,2014,0.0792696458559905,0.0853887044901012,0.0535534077942506,1.7020710107229498e-05,0.3664643192615765,0.068246082714365,36482.99,2,Q2,2,Q2,2,Q2,,
WALLb.ST,2014,0.0257298497990268,0.1052053282560833,-0.1880318142451627,0.0379848491530263,0.5865449751343813,0.2789361947312421,14000.11,1,Q1,2,Q2,1,Q1,1,Q1
WAWI.OL,2014,0.0160289691117351,0.0222731853075787,0.0002626183416677,6.9457772866599035e-12,0.8484967291879393,0.0527402758431763,6615.0,1,Q1,1,Q1,1,Q1,1,Q1
WIHL.ST,2014,0.0993184840425532,0.0995686456765269,0.0979865847133856,0.0,0.0009734223016505,0.0150488896958299,8348.02,2,Q2,2,Q2,2,Q2,,
WRT1V.HE,2014,0.1192987191394472,0.1202410050599621,0.1124642528855219,1.6739609698390723e-11,0.0191745299963049,0.0343272556648201,58827.85,2,Q2,2,Q2,3,Q3,,
YAR.OL,2014,0.3076398974414143,0.3031028144005532,0.2940142175061701,0.5,3.576964577251654e-10,0.0488933131297715,69271.64,4,Q4,5,Q5,5,Q5,,
YIT.HE,2014,0.1387645912713654,0.1421531394663602,0.1007797732839937,0.0058381104838076,0.1211625170427841,0.0843366090477035,10390.89,3,Q3,3,Q3,2,Q2,,
AAK.ST,2015,0.1530045994916636,0.1536807501360143,0.1474960189605989,2.997602166487923e-15,0.0001639285457162,0.026405776652599,16694.95,3,Q3,3,Q3,3,Q3,,
ABB.ST,2015,-1.195934581581526,-1.07371320058498,-1.2309040038870835,0.0,1.0,0.069163582552725,354972.01,1,Q1,1,Q1,1,Q1,1,Q1
ACG1V.HE,2015,-0.1388225521752674,-0.0908435499010898,-0.1951152636809048,4.894517013909193e-10,0.9945787240873776,0.0904335517833785,60.22,1,Q1,1,Q1,1,Q1,1,Q1
ADDTb.ST,2015,0.3499759615384612,0.3307029467317766,0.2978421252621975,0.5152188163875198,9.10240366379196e-05,0.0865070740056527,5595.63,5,Q5,5,Q5,4,Q4,5,Q5
AFRY.ST,2015,0.1693752638243983,0.1718955977717005,0.1385712365026719,0.0012560308505787,0.0361281432233786,0.0645465668023104,9402.25,3,Q3,3,Q3,3,Q3,,
AKRBP.OL,2015,-0.1147185791564152,-0.0486793633898307,-0.1980958548200143,9.048262153976694e-07,0.9674262371083668,0.1146702302122232,8078.4,1,Q1,1,Q1,1,Q1,1,Q1
